House Type,Number of Stories,Soft Story,SAT1(g),Code Type,Nonelastic_SD(in),Neighborhood ,,,,,,
0,1,0,0.146740267,2,0.289792644,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,5,2,0.291261032,1,1.179395543,0,,,,,,
1,3,2,0.301478471,2,0.98859397,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,3,2,0.301478471,1,0.98859397,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,2,0,0.225861876,1,0.749994032,0,,,,,,
0,2,0,0.216675566,3,0.719490091,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,1,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,1,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
0,2,0,0.216675566,3,0.719490091,0,,,,,,
1,3,0,0.223952728,3,0.734375212,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
0,2,0,0.216675566,2,0.719490091,0,,,,,,
1,4,0,0.284501313,3,1.052189346,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,3,0,0.223952728,1,0.734375212,0,,,,,,
1,4,0,0.284501313,3,1.052189346,0,,,,,,
1,4,0,0.284501313,1,1.052189346,0,,,,,,
1,4,0,0.284501313,3,1.052189346,0,,,,,,
1,4,0,0.284501313,3,1.052189346,0,,,,,,
1,4,0,0.284501313,3,1.052189346,0,,,,,,
1,4,0,0.284501313,3,1.052189346,0,,,,,,
1,5,0,0.307947861,3,1.246965079,0,,,,,,
1,4,0,0.284501313,2,1.052189346,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,5,0,0.307947861,3,1.246965079,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,4,0,0.284501313,3,1.052189346,0,,,,,,
1,4,0,0.284501313,3,1.052189346,0,,,,,,
1,3,2,0.223952728,2,0.734375212,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,6,2,0.299881845,1,1.354980439,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,3,2,0.223952728,2,0.734375212,0,,,,,,
1,3,2,0.223952728,1,0.734375212,0,,,,,,
1,5,0,0.307947861,3,1.246965079,0,,,,,,
1,3,2,0.223952728,1,0.734375212,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,3,2,0.223952728,2,0.734375212,0,,,,,,
1,3,2,0.223952728,2,0.734375212,0,,,,,,
1,4,0,0.284501313,2,1.052189346,0,,,,,,
1,3,2,0.223952728,3,0.734375212,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,3,2,0.223952728,2,0.734375212,0,,,,,,
1,3,2,0.223952728,3,0.734375212,0,,,,,,
1,5,2,0.307947861,2,1.246965079,0,,,,,,
1,3,2,0.223952728,3,0.734375212,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,3,2,0.223952728,2,0.734375212,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,3,0,0.223952728,3,0.734375212,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,3,2,0.223952728,2,0.734375212,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,3,2,0.223952728,1,0.734375212,0,,,,,,
1,2,0,0.216675566,1,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,4,2,0.284501313,1,1.052189346,0,,,,,,
1,4,2,0.284501313,3,1.052189346,0,,,,,,
1,3,0,0.223952728,1,0.734375212,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,3,2,0.223952728,3,0.734375212,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,5,2,0.307947861,1,1.246965079,0,,,,,,
1,6,0,0.299881845,2,1.354980439,0,,,,,,
1,4,2,0.284501313,3,1.052189346,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,3,2,0.223952728,3,0.734375212,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,5,0,0.307947861,2,1.246965079,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,3,2,0.223952728,2,0.734375212,0,,,,,,
1,5,0,0.307947861,3,1.246965079,0,,,,,,
1,3,0,0.223952728,3,0.734375212,0,,,,,,
1,3,2,0.223952728,1,0.734375212,0,,,,,,
1,3,0,0.223952728,3,0.734375212,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,4,0,0.284501313,2,1.052189346,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
0,2,0,0.216675566,3,0.719490091,0,,,,,,
0,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,3,2,0.223952728,2,0.734375212,0,,,,,,
1,3,0,0.223952728,3,0.734375212,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,4,2,0.284501313,3,1.052189346,0,,,,,,
1,4,2,0.284501313,1,1.052189346,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,4,0,0.284501313,3,1.052189346,0,,,,,,
1,3,2,0.223952728,2,0.734375212,0,,,,,,
1,3,2,0.223952728,3,0.734375212,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,4,0,0.284501313,1,1.052189346,0,,,,,,
1,3,0,0.223952728,3,0.734375212,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,4,2,0.284501313,3,1.052189346,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,3,0,0.223952728,3,0.734375212,0,,,,,,
0,2,0,0.216675566,1,0.719490091,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,4,2,0.284501313,3,1.052189346,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,4,0,0.284501313,3,1.052189346,0,,,,,,
1,4,0,0.284501313,2,1.052189346,0,,,,,,
1,4,0,0.284501313,1,1.052189346,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,4,2,0.284501313,3,1.052189346,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,4,2,0.284501313,3,1.052189346,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,4,2,0.284501313,1,1.052189346,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,3,0,0.223952728,1,0.734375212,0,,,,,,
1,4,2,0.284501313,3,1.052189346,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,4,2,0.284501313,3,1.052189346,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,4,2,0.27498336,3,1.016988494,0,,,,,,
1,3,0,0.301478471,1,0.98859397,0,,,,,,
1,4,0,0.27498336,1,1.016988494,0,,,,,,
1,5,2,0.291261032,3,1.179395543,0,,,,,,
1,4,0,0.27498336,3,1.016988494,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
1,3,0,0.301478471,3,0.98859397,0,,,,,,
1,4,2,0.27498336,3,1.016988494,0,,,,,,
1,4,2,0.27498336,1,1.016988494,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
1,3,0,0.301478471,3,0.98859397,0,,,,,,
1,3,0,0.301478471,3,0.98859397,0,,,,,,
1,6,2,0.278884809,1,1.260107828,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,4,0,0.27498336,3,1.016988494,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
1,3,0,0.301478471,2,0.98859397,0,,,,,,
1,3,0,0.301478471,2,0.98859397,0,,,,,,
1,3,0,0.301478471,2,0.98859397,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
1,3,0,0.301478471,2,0.98859397,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,3,2,0.301478471,1,0.98859397,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,3,0,0.301478471,2,0.98859397,0,,,,,,
1,3,0,0.301478471,3,0.98859397,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
1,3,0,0.301478471,3,0.98859397,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,5,2,0.291261032,2,1.179395543,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,1,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,3,0,0.301478471,3,0.98859397,0,,,,,,
1,3,0,0.301478471,2,0.98859397,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,1,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,3,0,0.301478471,3,0.98859397,0,,,,,,
1,5,2,0.307947861,3,1.246965079,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,2,0,0.216675566,1,0.719490091,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,5,2,0.307947861,3,1.246965079,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,4,2,0.284501313,3,1.052189346,0,,,,,,
1,2,0,0.225785337,3,0.749739879,0,,,,,,
1,2,0,0.225785337,3,0.749739879,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,2,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,3,0,0.223952728,2,0.734375212,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,4,0,0.284501313,3,1.052189346,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,6,2,0.299881845,1,1.354980439,0,,,,,,
1,4,2,0.284501313,1,1.052189346,0,,,,,,
1,4,2,0.284501313,1,1.052189346,0,,,,,,
1,6,2,0.299881845,1,1.354980439,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,5,2,0.291261032,1,1.179395543,0,,,,,,
1,6,0,0.278884809,1,1.260107828,0,,,,,,
1,4,0,0.27498336,3,1.016988494,0,,,,,,
1,3,0,0.301478471,1,0.98859397,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,4,0,0.27498336,3,1.016988494,0,,,,,,
1,5,2,0.291261032,1,1.179395543,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,3,2,0.301478471,1,0.98859397,0,,,,,,
1,4,2,0.27498336,1,1.016988494,0,,,,,,
1,4,0,0.27498336,3,1.016988494,0,,,,,,
1,4,0,0.27498336,3,1.016988494,0,,,,,,
1,3,0,0.301478471,3,0.98859397,0,,,,,,
1,3,0,0.301478471,3,0.98859397,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,4,2,0.27498336,2,1.016988494,0,,,,,,
1,3,0,0.301478471,3,0.98859397,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,1,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,2,0.289792644,0,,,,,,
1,2,0,0.225861876,1,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,1,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,2,0.289792644,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,2,0.289792644,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,3,0,0.301478471,2,0.98859397,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,2,0.289792644,0,,,,,,
1,2,0,0.225861876,1,0.749994032,0,,,,,,
1,3,0,0.301478471,3,0.98859397,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,1,0,0.146740267,2,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,2,0.289792644,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,3,2,0.301478471,1,0.98859397,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225785337,3,0.749739879,0,,,,,,
1,2,0,0.225785337,3,0.749739879,0,,,,,,
1,4,2,0.316463114,3,1.170395714,0,,,,,,
1,4,2,0.316463114,3,1.170395714,0,,,,,,
1,4,0,0.316463114,3,1.170395714,0,,,,,,
1,4,2,0.284501313,3,1.052189346,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,3,0,0.322324788,3,1.056952228,0,,,,,,
1,4,2,0.316463114,2,1.170395714,0,,,,,,
1,2,0,0.225785337,3,0.749739879,0,,,,,,
1,2,0,0.225785337,3,0.749739879,0,,,,,,
1,4,2,0.284501313,1,1.052189346,0,,,,,,
1,5,2,0.307947861,1,1.246965079,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,0,0.216675566,2,0.719490091,0,,,,,,
1,2,2,0.216675566,2,0.719490091,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,4,2,0.27498336,2,1.016988494,0,,,,,,
1,4,2,0.27498336,2,1.016988494,0,,,,,,
1,4,2,0.27498336,3,1.016988494,0,,,,,,
1,2,0,0.216675566,3,0.719490091,0,,,,,,
1,4,2,0.284501313,2,1.052189346,0,,,,,,
1,5,2,0.291261032,1,1.179395543,0,,,,,,
1,6,2,0.278884809,1,1.260107828,0,,,,,,
1,2,0,0.225861876,1,0.749994032,0,,,,,,
1,2,0,0.225861876,1,0.749994032,0,,,,,,
1,5,2,0.291261032,1,1.179395543,0,,,,,,
1,5,2,0.307947861,3,1.246965079,0,,,,,,
1,3,2,0.301478471,1,0.98859397,0,,,,,,
1,5,0,0.291261032,3,1.179395543,0,,,,,,
1,6,2,0.278884809,1,1.260107828,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,3,2,0.301478471,2,0.98859397,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,3,0,0.301478471,3,0.98859397,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,3,2,0.301478471,2,0.98859397,0,,,,,,
1,4,0,0.27498336,3,1.016988494,0,,,,,,
1,4,2,0.27498336,1,1.016988494,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
1,4,2,0.27498336,1,1.016988494,0,,,,,,
1,6,2,0.278884809,1,1.260107828,0,,,,,,
1,4,2,0.27498336,1,1.016988494,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,3,2,0.301478471,1,0.98859397,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,4,2,0.27498336,3,1.016988494,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,4,2,0.27498336,2,1.016988494,0,,,,,,
1,5,2,0.291261032,1,1.179395543,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,1,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,1,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,2,0.225861876,1,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,4,2,0.27498336,1,1.016988494,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,1,0,0.146740267,3,0.289792644,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
1,4,2,0.27498336,1,1.016988494,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
0,2,0,0.225861876,3,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,5,2,0.291261032,1,1.179395543,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
1,3,2,0.301478471,1,0.98859397,0,,,,,,
1,3,2,0.301478471,2,0.98859397,0,,,,,,
1,2,0,0.225861876,2,0.749994032,0,,,,,,
1,2,0,0.225861876,3,0.749994032,0,,,,,,
